<4>[  189.582031] C1 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  190.729980] C0 [             cp] [adafs-stat] on write new: staleness=1257840, merged=0, len=308
<6>[  190.730041] C0 [             cp] [adafs-stat] on write new: staleness=1261936, merged=0, len=309
<6>[  190.730072] C0 [             cp] [adafs-stat] on write new: staleness=1266032, merged=0, len=310
<6>[  190.730133] C0 [             cp] [adafs-stat] on write new: staleness=1270128, merged=0, len=311
<6>[  190.730194] C0 [             cp] [adafs-stat] on write new: staleness=1274224, merged=0, len=312
<6>[  190.730316] C0 [             cp] [adafs-stat] on write new: staleness=1278320, merged=0, len=313
<6>[  190.730377] C0 [             cp] [adafs-stat] on write new: staleness=1282416, merged=0, len=314
<6>[  190.730438] C0 [             cp] [adafs-stat] on write new: staleness=1286512, merged=0, len=315
<6>[  190.730499] C0 [             cp] [adafs-stat] on write new: staleness=1290608, merged=0, len=316
<6>[  190.730529] C0 [             cp] [adafs-stat] on write new: staleness=1294704, merged=0, len=317
<6>[  190.730590] C0 [             cp] [adafs-stat] on write new: staleness=1298800, merged=0, len=318
<6>[  190.730621] C0 [             cp] [adafs-stat] on write new: staleness=1302896, merged=0, len=319
<6>[  190.730682] C0 [             cp] [adafs-stat] on write new: staleness=1306992, merged=0, len=320
<6>[  190.730712] C0 [             cp] [adafs-stat] on write new: staleness=1311088, merged=0, len=321
<6>[  190.730773] C0 [             cp] [adafs-stat] on write new: staleness=1315184, merged=0, len=322
<6>[  190.730804] C0 [             cp] [adafs-stat] on write new: staleness=1319280, merged=0, len=323
<6>[  190.730865] C0 [             cp] [adafs-stat] on write new: staleness=1323376, merged=0, len=324
<6>[  190.730895] C0 [             cp] [adafs-stat] on write new: staleness=1327472, merged=0, len=325
<6>[  190.730957] C0 [             cp] [adafs-stat] on write new: staleness=1331568, merged=0, len=326
<6>[  190.730987] C0 [             cp] [adafs-stat] on write new: staleness=1335664, merged=0, len=327
<6>[  190.731048] C0 [             cp] [adafs-stat] on write new: staleness=1339760, merged=0, len=328
<6>[  190.731109] C0 [             cp] [adafs-stat] on write new: staleness=1343856, merged=0, len=329
<6>[  190.731140] C0 [             cp] [adafs-stat] on write new: staleness=1347952, merged=0, len=330
<6>[  190.731201] C0 [             cp] [adafs-stat] on write new: staleness=1352048, merged=0, len=331
<6>[  190.731231] C0 [             cp] [adafs-stat] on write new: staleness=1356144, merged=0, len=332
<6>[  190.731292] C0 [             cp] [adafs-stat] on write new: staleness=1360240, merged=0, len=333
<6>[  190.731323] C0 [             cp] [adafs-stat] on write new: staleness=1364336, merged=0, len=334
<6>[  190.731384] C0 [             cp] [adafs-stat] on write new: staleness=1368432, merged=0, len=335
<6>[  190.731414] C0 [             cp] [adafs-stat] on write new: staleness=1372528, merged=0, len=336
<6>[  190.731475] C0 [             cp] [adafs-stat] on write new: staleness=1376624, merged=0, len=337
<6>[  190.731506] C0 [             cp] [adafs-stat] on write new: staleness=1380720, merged=0, len=338
<6>[  190.731567] C0 [             cp] [adafs-stat] on write new: staleness=1384816, merged=0, len=339
<6>[  190.731597] C0 [             cp] [adafs-stat] on write new: staleness=1388912, merged=0, len=340
<6>[  190.731658] C0 [             cp] [adafs-stat] on write new: staleness=1393008, merged=0, len=341
<6>[  190.731719] C0 [             cp] [adafs-stat] on write new: staleness=1397104, merged=0, len=342
<6>[  190.731750] C0 [             cp] [adafs-stat] on write new: staleness=1401200, merged=0, len=343
<6>[  190.731811] C0 [             cp] [adafs-stat] on write new: staleness=1405296, merged=0, len=344
<6>[  190.731872] C0 [             cp] [adafs-stat] on write new: staleness=1409392, merged=0, len=345
<6>[  190.731903] C0 [             cp] [adafs-stat] on write new: staleness=1413488, merged=0, len=346
<6>[  190.731964] C0 [             cp] [adafs-stat] on write new: staleness=1417584, merged=0, len=347
<6>[  190.731994] C0 [             cp] [adafs-stat] on write new: staleness=1421680, merged=0, len=348
<6>[  190.732055] C0 [             cp] [adafs-stat] on write new: staleness=1425776, merged=0, len=349
<6>[  190.732086] C0 [             cp] [adafs-stat] on write new: staleness=1429872, merged=0, len=350
<6>[  190.732116] C0 [             cp] [adafs-stat] on write new: staleness=1433968, merged=0, len=351
<6>[  190.732177] C0 [             cp] [adafs-stat] on write new: staleness=1438064, merged=0, len=352
<6>[  190.732238] C0 [             cp] [adafs-stat] on write new: staleness=1442160, merged=0, len=353
<6>[  190.732269] C0 [             cp] [adafs-stat] on write new: staleness=1446256, merged=0, len=354
<6>[  190.732330] C0 [             cp] [adafs-stat] on write new: staleness=1450352, merged=0, len=355
<6>[  190.732391] C0 [             cp] [adafs-stat] on write new: staleness=1454448, merged=0, len=356
<6>[  190.732421] C0 [             cp] [adafs-stat] on write new: staleness=1458544, merged=0, len=357
<6>[  190.732482] C0 [             cp] [adafs-stat] on write new: staleness=1462640, merged=0, len=358
<6>[  190.732543] C0 [             cp] [adafs-stat] on write new: staleness=1466736, merged=0, len=359
<6>[  190.732574] C0 [             cp] [adafs-stat] on write new: staleness=1470832, merged=0, len=360
<6>[  190.732635] C0 [             cp] [adafs-stat] on write new: staleness=1474928, merged=0, len=361
<6>[  190.732666] C0 [             cp] [adafs-stat] on write new: staleness=1479024, merged=0, len=362
<6>[  190.732727] C0 [             cp] [adafs-stat] on write new: staleness=1483120, merged=0, len=363
<6>[  190.732788] C0 [             cp] [adafs-stat] on write new: staleness=1487216, merged=0, len=364
<6>[  190.732818] C0 [             cp] [adafs-stat] on write new: staleness=1491312, merged=0, len=365
<6>[  190.732971] C0 [             cp] [adafs-stat] on write new: staleness=1495408, merged=0, len=366
<6>[  190.733001] C0 [             cp] [adafs-stat] on write new: staleness=1499504, merged=0, len=367
<6>[  190.733062] C0 [             cp] [adafs-stat] on write new: staleness=1503600, merged=0, len=368
<6>[  190.733123] C0 [             cp] [adafs-stat] on write new: staleness=1507696, merged=0, len=369
<6>[  190.733154] C0 [             cp] [adafs-stat] on write new: staleness=1511792, merged=0, len=370
<6>[  190.733215] C0 [             cp] [adafs-stat] on write new: staleness=1515888, merged=0, len=371
<6>[  190.733245] C0 [             cp] [adafs-stat] on write new: staleness=1519984, merged=0, len=372
<6>[  190.733306] C0 [             cp] [adafs-stat] on write new: staleness=1524080, merged=0, len=373
<6>[  190.733337] C0 [             cp] [adafs-stat] on write new: staleness=1528176, merged=0, len=374
<6>[  190.733398] C0 [             cp] [adafs-stat] on write new: staleness=1532272, merged=0, len=375
<6>[  190.733459] C0 [             cp] [adafs-stat] on write new: staleness=1536368, merged=0, len=376
<6>[  190.733489] C0 [             cp] [adafs-stat] on write new: staleness=1540464, merged=0, len=377
<6>[  190.733551] C0 [             cp] [adafs-stat] on write new: staleness=1544560, merged=0, len=378
<6>[  190.733581] C0 [             cp] [adafs-stat] on write new: staleness=1548656, merged=0, len=379
<6>[  190.733642] C0 [             cp] [adafs-stat] on write new: staleness=1552752, merged=0, len=380
<6>[  190.733703] C0 [             cp] [adafs-stat] on write new: staleness=1556848, merged=0, len=381
<6>[  190.733734] C0 [             cp] [adafs-stat] on write new: staleness=1560944, merged=0, len=382
<6>[  190.733795] C0 [             cp] [adafs-stat] on write new: staleness=1565040, merged=0, len=383
<6>[  190.733825] C0 [             cp] [adafs-stat] on write new: staleness=1569136, merged=0, len=384
<6>[  190.733886] C0 [             cp] [adafs-stat] on write new: staleness=1573232, merged=0, len=385
<6>[  190.733947] C0 [             cp] [adafs-stat] on write new: staleness=1577328, merged=0, len=386
<6>[  190.733978] C0 [             cp] [adafs-stat] on write new: staleness=1581424, merged=0, len=387
<6>[  190.734039] C0 [             cp] [adafs-stat] on write new: staleness=1585520, merged=0, len=388
<6>[  190.734069] C0 [             cp] [adafs-stat] on write new: staleness=1589616, merged=0, len=389
<6>[  190.734130] C0 [             cp] [adafs-stat] on write new: staleness=1593712, merged=0, len=390
<6>[  190.734161] C0 [             cp] [adafs-stat] on write new: staleness=1597808, merged=0, len=391
<6>[  190.734222] C0 [             cp] [adafs-stat] on write new: staleness=1601904, merged=0, len=392
<6>[  190.734252] C0 [             cp] [adafs-stat] on write new: staleness=1606000, merged=0, len=393
<6>[  190.734313] C0 [             cp] [adafs-stat] on write new: staleness=1610096, merged=0, len=394
<6>[  190.734375] C0 [             cp] [adafs-stat] on write new: staleness=1614192, merged=0, len=395
<6>[  190.734405] C0 [             cp] [adafs-stat] on write new: staleness=1618288, merged=0, len=396
<6>[  190.734466] C0 [             cp] [adafs-stat] on write new: staleness=1622384, merged=0, len=397
<6>[  190.734527] C0 [             cp] [adafs-stat] on write new: staleness=1626480, merged=0, len=398
<6>[  190.734558] C0 [             cp] [adafs-stat] on write new: staleness=1630576, merged=0, len=399
<6>[  190.734619] C0 [             cp] [adafs-stat] on write new: staleness=1634672, merged=0, len=400
<6>[  190.734893] C0 [             cp] [adafs-stat] on write new: staleness=1638768, merged=0, len=401
<6>[  190.734924] C0 [             cp] [adafs-stat] on write new: staleness=1642864, merged=0, len=402
<6>[  190.734985] C0 [             cp] [adafs-stat] on write new: staleness=1646960, merged=0, len=403
<6>[  190.735046] C0 [             cp] [adafs-stat] on write new: staleness=1651056, merged=0, len=404
<6>[  190.735076] C0 [             cp] [adafs-stat] on write new: staleness=1655152, merged=0, len=405
<6>[  190.735168] C0 [             cp] [adafs-stat] on write new: staleness=1659248, merged=0, len=406
<6>[  190.735198] C0 [             cp] [adafs-stat] on write new: staleness=1663344, merged=0, len=407
<6>[  190.735260] C0 [             cp] [adafs-stat] on write new: staleness=1667440, merged=0, len=408
<6>[  190.735321] C0 [             cp] [adafs-stat] on write new: staleness=1671536, merged=0, len=409
<6>[  190.735351] C0 [             cp] [adafs-stat] on write new: staleness=1675632, merged=0, len=410
<6>[  190.735412] C0 [             cp] [adafs-stat] on write new: staleness=1679728, merged=0, len=411
<6>[  190.735473] C0 [             cp] [adafs-stat] on write new: staleness=1683824, merged=0, len=412
<6>[  190.735504] C0 [             cp] [adafs-stat] on write new: staleness=1687920, merged=0, len=413
<6>[  190.735565] C0 [             cp] [adafs-stat] on write new: staleness=1692016, merged=0, len=414
<6>[  190.735626] C0 [             cp] [adafs-stat] on write new: staleness=1696112, merged=0, len=415
<6>[  190.735656] C0 [             cp] [adafs-stat] on write new: staleness=1700208, merged=0, len=416
<6>[  190.735717] C0 [             cp] [adafs-stat] on write new: staleness=1704304, merged=0, len=417
<6>[  190.735748] C0 [             cp] [adafs-stat] on write new: staleness=1708400, merged=0, len=418
<6>[  190.735809] C0 [             cp] [adafs-stat] on write new: staleness=1712496, merged=0, len=419
<6>[  190.735839] C0 [             cp] [adafs-stat] on write new: staleness=1716592, merged=0, len=420
<6>[  190.735900] C0 [             cp] [adafs-stat] on write new: staleness=1720688, merged=0, len=421
<6>[  190.735931] C0 [             cp] [adafs-stat] on write new: staleness=1724784, merged=0, len=422
<6>[  190.735992] C0 [             cp] [adafs-stat] on write new: staleness=1728880, merged=0, len=423
<6>[  190.736053] C0 [             cp] [adafs-stat] on write new: staleness=1732976, merged=0, len=424
<6>[  190.736114] C0 [             cp] [adafs-stat] on write new: staleness=1737072, merged=0, len=425
<6>[  190.736145] C0 [             cp] [adafs-stat] on write new: staleness=1741168, merged=0, len=426
<6>[  190.736206] C0 [             cp] [adafs-stat] on write new: staleness=1745264, merged=0, len=427
<6>[  190.736236] C0 [             cp] [adafs-stat] on write new: staleness=1749360, merged=0, len=428
<6>[  190.736297] C0 [             cp] [adafs-stat] on write new: staleness=1753456, merged=0, len=429
<6>[  190.736358] C0 [             cp] [adafs-stat] on write new: staleness=1757552, merged=0, len=430
<6>[  190.736389] C0 [             cp] [adafs-stat] on write new: staleness=1761648, merged=0, len=431
<6>[  190.736450] C0 [             cp] [adafs-stat] on write new: staleness=1765744, merged=0, len=432
<6>[  190.736480] C0 [             cp] [adafs-stat] on write new: staleness=1769840, merged=0, len=433
<6>[  190.736541] C0 [             cp] [adafs-stat] on write new: staleness=1773936, merged=0, len=434
<6>[  190.736602] C0 [             cp] [adafs-stat] on write new: staleness=1778032, merged=0, len=435
<6>[  190.736633] C0 [             cp] [adafs-stat] on write new: staleness=1782128, merged=0, len=436
<6>[  190.736694] C0 [             cp] [adafs-stat] on write new: staleness=1786224, merged=0, len=437
<6>[  190.736755] C0 [             cp] [adafs-stat] on write new: staleness=1790320, merged=0, len=438
<6>[  190.736785] C0 [             cp] [adafs-stat] on write new: staleness=1794416, merged=0, len=439
<6>[  190.736846] C0 [             cp] [adafs-stat] on write new: staleness=1798512, merged=0, len=440
<6>[  190.736907] C0 [             cp] [adafs-stat] on write new: staleness=1802608, merged=0, len=441
<6>[  190.736938] C0 [             cp] [adafs-stat] on write new: staleness=1806704, merged=0, len=442
<6>[  190.736999] C0 [             cp] [adafs-stat] on write new: staleness=1810800, merged=0, len=443
