<4>[  371.763916] C0 [  adafs_flusher] [adafs] No transaction flushed: l_begin=0, l_head=0, l_end=0
<6>[  374.404510] C0 [             cp] [adafs-stat] on write new: staleness=1229168, merged=0, len=301
<6>[  374.404571] C0 [             cp] [adafs-stat] on write new: staleness=1233264, merged=0, len=302
<6>[  374.404632] C0 [             cp] [adafs-stat] on write new: staleness=1237360, merged=0, len=303
<6>[  374.404663] C0 [             cp] [adafs-stat] on write new: staleness=1241456, merged=0, len=304
<6>[  374.404785] C0 [             cp] [adafs-stat] on write new: staleness=1245552, merged=0, len=305
<6>[  374.404846] C0 [             cp] [adafs-stat] on write new: staleness=1249648, merged=0, len=306
<6>[  374.404907] C0 [             cp] [adafs-stat] on write new: staleness=1253744, merged=0, len=307
<6>[  374.404968] C0 [             cp] [adafs-stat] on write new: staleness=1257840, merged=0, len=308
<6>[  374.404998] C0 [             cp] [adafs-stat] on write new: staleness=1261936, merged=0, len=309
<6>[  374.405059] C0 [             cp] [adafs-stat] on write new: staleness=1266032, merged=0, len=310
<6>[  374.405120] C0 [             cp] [adafs-stat] on write new: staleness=1270128, merged=0, len=311
<6>[  374.405181] C0 [             cp] [adafs-stat] on write new: staleness=1274224, merged=0, len=312
<6>[  374.405212] C0 [             cp] [adafs-stat] on write new: staleness=1278320, merged=0, len=313
<6>[  374.405273] C0 [             cp] [adafs-stat] on write new: staleness=1282416, merged=0, len=314
<6>[  374.405334] C0 [             cp] [adafs-stat] on write new: staleness=1286512, merged=0, len=315
<6>[  374.405395] C0 [             cp] [adafs-stat] on write new: staleness=1290608, merged=0, len=316
<6>[  374.405426] C0 [             cp] [adafs-stat] on write new: staleness=1294704, merged=0, len=317
<6>[  374.405487] C0 [             cp] [adafs-stat] on write new: staleness=1298800, merged=0, len=318
<6>[  374.405548] C0 [             cp] [adafs-stat] on write new: staleness=1302896, merged=0, len=319
<6>[  374.405639] C0 [             cp] [adafs-stat] on write new: staleness=1306992, merged=0, len=320
<6>[  374.405670] C0 [             cp] [adafs-stat] on write new: staleness=1311088, merged=0, len=321
<6>[  374.405731] C0 [             cp] [adafs-stat] on write new: staleness=1315184, merged=0, len=322
<6>[  374.405792] C0 [             cp] [adafs-stat] on write new: staleness=1319280, merged=0, len=323
<6>[  374.405853] C0 [             cp] [adafs-stat] on write new: staleness=1323376, merged=0, len=324
<6>[  374.405914] C0 [             cp] [adafs-stat] on write new: staleness=1327472, merged=0, len=325
<6>[  374.405975] C0 [             cp] [adafs-stat] on write new: staleness=1331568, merged=0, len=326
<6>[  374.406036] C0 [             cp] [adafs-stat] on write new: staleness=1335664, merged=0, len=327
<6>[  374.406097] C0 [             cp] [adafs-stat] on write new: staleness=1339760, merged=0, len=328
<6>[  374.406158] C0 [             cp] [adafs-stat] on write new: staleness=1343856, merged=0, len=329
<6>[  374.406219] C0 [             cp] [adafs-stat] on write new: staleness=1347952, merged=0, len=330
<6>[  374.406280] C0 [             cp] [adafs-stat] on write new: staleness=1352048, merged=0, len=331
<6>[  374.406311] C0 [             cp] [adafs-stat] on write new: staleness=1356144, merged=0, len=332
<6>[  374.406372] C0 [             cp] [adafs-stat] on write new: staleness=1360240, merged=0, len=333
<6>[  374.406433] C0 [             cp] [adafs-stat] on write new: staleness=1364336, merged=0, len=334
<6>[  374.406494] C0 [             cp] [adafs-stat] on write new: staleness=1368432, merged=0, len=335
<6>[  374.406585] C0 [             cp] [adafs-stat] on write new: staleness=1372528, merged=0, len=336
<6>[  374.406646] C0 [             cp] [adafs-stat] on write new: staleness=1376624, merged=0, len=337
<6>[  374.406707] C0 [             cp] [adafs-stat] on write new: staleness=1380720, merged=0, len=338
<6>[  374.407073] C0 [             cp] [adafs-stat] on write new: staleness=1384816, merged=0, len=339
<6>[  374.407135] C0 [             cp] [adafs-stat] on write new: staleness=1388912, merged=0, len=340
<6>[  374.407196] C0 [             cp] [adafs-stat] on write new: staleness=1393008, merged=0, len=341
<6>[  374.407257] C0 [             cp] [adafs-stat] on write new: staleness=1397104, merged=0, len=342
<6>[  374.407318] C0 [             cp] [adafs-stat] on write new: staleness=1401200, merged=0, len=343
<6>[  374.407379] C0 [             cp] [adafs-stat] on write new: staleness=1405296, merged=0, len=344
<6>[  374.407440] C0 [             cp] [adafs-stat] on write new: staleness=1409392, merged=0, len=345
<6>[  374.407501] C0 [             cp] [adafs-stat] on write new: staleness=1413488, merged=0, len=346
<6>[  374.407562] C0 [             cp] [adafs-stat] on write new: staleness=1417584, merged=0, len=347
<6>[  374.407623] C0 [             cp] [adafs-stat] on write new: staleness=1421680, merged=0, len=348
<6>[  374.407684] C0 [             cp] [adafs-stat] on write new: staleness=1425776, merged=0, len=349
<6>[  374.407775] C0 [             cp] [adafs-stat] on write new: staleness=1429872, merged=0, len=350
<6>[  374.407806] C0 [             cp] [adafs-stat] on write new: staleness=1433968, merged=0, len=351
<6>[  374.407867] C0 [             cp] [adafs-stat] on write new: staleness=1438064, merged=0, len=352
<6>[  374.407928] C0 [             cp] [adafs-stat] on write new: staleness=1442160, merged=0, len=353
<6>[  374.407989] C0 [             cp] [adafs-stat] on write new: staleness=1446256, merged=0, len=354
<6>[  374.408020] C0 [             cp] [adafs-stat] on write new: staleness=1450352, merged=0, len=355
<6>[  374.408081] C0 [             cp] [adafs-stat] on write new: staleness=1454448, merged=0, len=356
<6>[  374.408142] C0 [             cp] [adafs-stat] on write new: staleness=1458544, merged=0, len=357
<6>[  374.408203] C0 [             cp] [adafs-stat] on write new: staleness=1462640, merged=0, len=358
<6>[  374.408233] C0 [             cp] [adafs-stat] on write new: staleness=1466736, merged=0, len=359
<6>[  374.408294] C0 [             cp] [adafs-stat] on write new: staleness=1470832, merged=0, len=360
<6>[  374.408355] C0 [             cp] [adafs-stat] on write new: staleness=1474928, merged=0, len=361
<6>[  374.408386] C0 [             cp] [adafs-stat] on write new: staleness=1479024, merged=0, len=362
<6>[  374.408447] C0 [             cp] [adafs-stat] on write new: staleness=1483120, merged=0, len=363
<6>[  374.408508] C0 [             cp] [adafs-stat] on write new: staleness=1487216, merged=0, len=364
<6>[  374.408569] C0 [             cp] [adafs-stat] on write new: staleness=1491312, merged=0, len=365
<6>[  374.408630] C0 [             cp] [adafs-stat] on write new: staleness=1495408, merged=0, len=366
<6>[  374.408660] C0 [             cp] [adafs-stat] on write new: staleness=1499504, merged=0, len=367
<6>[  374.408721] C0 [             cp] [adafs-stat] on write new: staleness=1503600, merged=0, len=368
<6>[  374.408782] C0 [             cp] [adafs-stat] on write new: staleness=1507696, merged=0, len=369
<6>[  374.408843] C0 [             cp] [adafs-stat] on write new: staleness=1511792, merged=0, len=370
<6>[  374.408874] C0 [             cp] [adafs-stat] on write new: staleness=1515888, merged=0, len=371
<6>[  374.408966] C0 [             cp] [adafs-stat] on write new: staleness=1519984, merged=0, len=372
<6>[  374.409027] C0 [             cp] [adafs-stat] on write new: staleness=1524080, merged=0, len=373
<6>[  374.409088] C0 [             cp] [adafs-stat] on write new: staleness=1528176, merged=0, len=374
<6>[  374.409149] C0 [             cp] [adafs-stat] on write new: staleness=1532272, merged=0, len=375
<6>[  374.409210] C0 [             cp] [adafs-stat] on write new: staleness=1536368, merged=0, len=376
<6>[  374.409240] C0 [             cp] [adafs-stat] on write new: staleness=1540464, merged=0, len=377
<6>[  374.409301] C0 [             cp] [adafs-stat] on write new: staleness=1544560, merged=0, len=378
<6>[  374.409362] C0 [             cp] [adafs-stat] on write new: staleness=1548656, merged=0, len=379
<6>[  374.409576] C0 [             cp] [adafs-stat] on write new: staleness=1552752, merged=0, len=380
<6>[  374.409637] C0 [             cp] [adafs-stat] on write new: staleness=1556848, merged=0, len=381
<6>[  374.409698] C0 [             cp] [adafs-stat] on write new: staleness=1560944, merged=0, len=382
<6>[  374.409729] C0 [             cp] [adafs-stat] on write new: staleness=1565040, merged=0, len=383
<6>[  374.409790] C0 [             cp] [adafs-stat] on write new: staleness=1569136, merged=0, len=384
<6>[  374.409851] C0 [             cp] [adafs-stat] on write new: staleness=1573232, merged=0, len=385
<6>[  374.409912] C0 [             cp] [adafs-stat] on write new: staleness=1577328, merged=0, len=386
<6>[  374.409942] C0 [             cp] [adafs-stat] on write new: staleness=1581424, merged=0, len=387
<6>[  374.410003] C0 [             cp] [adafs-stat] on write new: staleness=1585520, merged=0, len=388
<6>[  374.410064] C0 [             cp] [adafs-stat] on write new: staleness=1589616, merged=0, len=389
<6>[  374.410125] C0 [             cp] [adafs-stat] on write new: staleness=1593712, merged=0, len=390
<6>[  374.410186] C0 [             cp] [adafs-stat] on write new: staleness=1597808, merged=0, len=391
<6>[  374.410217] C0 [             cp] [adafs-stat] on write new: staleness=1601904, merged=0, len=392
<6>[  374.410278] C0 [             cp] [adafs-stat] on write new: staleness=1606000, merged=0, len=393
<6>[  374.410339] C0 [             cp] [adafs-stat] on write new: staleness=1610096, merged=0, len=394
<6>[  374.410400] C0 [             cp] [adafs-stat] on write new: staleness=1614192, merged=0, len=395
<6>[  374.410461] C0 [             cp] [adafs-stat] on write new: staleness=1618288, merged=0, len=396
<6>[  374.410522] C0 [             cp] [adafs-stat] on write new: staleness=1622384, merged=0, len=397
<6>[  374.410583] C0 [             cp] [adafs-stat] on write new: staleness=1626480, merged=0, len=398
<6>[  374.410644] C0 [             cp] [adafs-stat] on write new: staleness=1630576, merged=0, len=399
<6>[  374.410675] C0 [             cp] [adafs-stat] on write new: staleness=1634672, merged=0, len=400
<6>[  374.410949] C0 [             cp] [adafs-stat] on write new: staleness=1638768, merged=0, len=401
<6>[  374.411010] C0 [             cp] [adafs-stat] on write new: staleness=1642864, merged=0, len=402
<6>[  374.411071] C0 [             cp] [adafs-stat] on write new: staleness=1646960, merged=0, len=403
<6>[  374.411132] C0 [             cp] [adafs-stat] on write new: staleness=1651056, merged=0, len=404
<6>[  374.411163] C0 [             cp] [adafs-stat] on write new: staleness=1655152, merged=0, len=405
<6>[  374.411224] C0 [             cp] [adafs-stat] on write new: staleness=1659248, merged=0, len=406
<6>[  374.411285] C0 [             cp] [adafs-stat] on write new: staleness=1663344, merged=0, len=407
<6>[  374.411346] C0 [             cp] [adafs-stat] on write new: staleness=1667440, merged=0, len=408
<6>[  374.411407] C0 [             cp] [adafs-stat] on write new: staleness=1671536, merged=0, len=409
<6>[  374.411468] C0 [             cp] [adafs-stat] on write new: staleness=1675632, merged=0, len=410
<6>[  374.411529] C0 [             cp] [adafs-stat] on write new: staleness=1679728, merged=0, len=411
<6>[  374.411590] C0 [             cp] [adafs-stat] on write new: staleness=1683824, merged=0, len=412
<6>[  374.411621] C0 [             cp] [adafs-stat] on write new: staleness=1687920, merged=0, len=413
<6>[  374.411682] C0 [             cp] [adafs-stat] on write new: staleness=1692016, merged=0, len=414
<6>[  374.411743] C0 [             cp] [adafs-stat] on write new: staleness=1696112, merged=0, len=415
<6>[  374.411804] C0 [             cp] [adafs-stat] on write new: staleness=1700208, merged=0, len=416
<6>[  374.411834] C0 [             cp] [adafs-stat] on write new: staleness=1704304, merged=0, len=417
<6>[  374.411895] C0 [             cp] [adafs-stat] on write new: staleness=1708400, merged=0, len=418
<6>[  374.411956] C0 [             cp] [adafs-stat] on write new: staleness=1712496, merged=0, len=419
<6>[  374.412017] C0 [             cp] [adafs-stat] on write new: staleness=1716592, merged=0, len=420
<6>[  374.412078] C0 [             cp] [adafs-stat] on write new: staleness=1720688, merged=0, len=421
<6>[  374.412139] C0 [             cp] [adafs-stat] on write new: staleness=1724784, merged=0, len=422
<6>[  374.412200] C0 [             cp] [adafs-stat] on write new: staleness=1728880, merged=0, len=423
<6>[  374.412261] C0 [             cp] [adafs-stat] on write new: staleness=1732976, merged=0, len=424
<6>[  374.412322] C0 [             cp] [adafs-stat] on write new: staleness=1737072, merged=0, len=425
<6>[  374.412384] C0 [             cp] [adafs-stat] on write new: staleness=1741168, merged=0, len=426
<6>[  374.412414] C0 [             cp] [adafs-stat] on write new: staleness=1745264, merged=0, len=427
<6>[  374.412475] C0 [             cp] [adafs-stat] on write new: staleness=1749360, merged=0, len=428
<6>[  374.412597] C0 [             cp] [adafs-stat] on write new: staleness=1753456, merged=0, len=429
<6>[  374.412628] C0 [             cp] [adafs-stat] on write new: staleness=1757552, merged=0, len=430
<6>[  374.412719] C0 [             cp] [adafs-stat] on write new: staleness=1761648, merged=0, len=431
<6>[  374.412750] C0 [             cp] [adafs-stat] on write new: staleness=1765744, merged=0, len=432
<6>[  374.412811] C0 [             cp] [adafs-stat] on write new: staleness=1769840, merged=0, len=433
<6>[  374.412872] C0 [             cp] [adafs-stat] on write new: staleness=1773936, merged=0, len=434
<6>[  374.412902] C0 [             cp] [adafs-stat] on write new: staleness=1778032, merged=0, len=435
<6>[  374.412963] C0 [             cp] [adafs-stat] on write new: staleness=1782128, merged=0, len=436
